"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"451";"22";"2";"2922011967853963_2923854344336392";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"هسة يدزوه لايران "
"452";"22";"2";"2922011967853963_2926836567371503";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"عمي ما يشتغلن شنو هالغباء"
"453";"22";"2";"2922011967853963_2922429081145585";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"والله كلش زين رحم الله والديهم هاي الكويت الي نحجي عليها لعد شعجب ايران ماتبرعت بس نعرف انريد انسلم الها نص الفاو يتبرع البرفسور وجيه عباس"
"454";"22";"2";"2922011967853963_2923110357744124";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"مشكوره دوله الكويت الشقيقه لاكن ياحيف على العراق ثاني احتياطي نفط بالعالم ياخذ مساعدات"
"455";"22";"2";"2922011967853963_2922484717806688";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"همه قطونه ب٥٠ مليار دولار تعويضات وهسه ديصدقون علينه هههههه"
"456";"22";"2";"2922011967853963_2922682584453568";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"هاي تاليه لكويت تمن علينه ونكول جزاهم خير والله ينطيهم ونضل نمدح طاحظ الوكت اي والله"
"457";"22";"2";"2922011967853963_2922470424474784";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"انته مو بعثي انته ومويد الامي"
"458";"22";"2";"2922011967853963_2923311617723998";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"خطيه البصره فقيره مابيها فلوس ماكو ميزانيه انفجاريه ولا اكو منافع اجتماعيه من الحدود والشركات النفطيه بس كل هذه الأموال نزلت بمصارف اسعد العيداني اولهم مصرف الإسلامي لزوجته واكثر الأموال طلعت خارج البلد بغير اسم يعني بس لاسعد العيداني أكبر حرامي وفاسد والله"
"459";"22";"2";"2922011967853963_2923605817694578";"data";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";"شكرا للكويت ولعنة الله على الحكومة العراقية الفاسدة ... هسه الله يرضاها الكويت تصدق علينا واحنا اكبر بلد نفطي عراق الخير"
"460";"22";"2";"118158551572666_2922011967853963";"offcut";"fetched (200)";"2020-04-21 23:08:51.769660";"Facebook:/<post-id>/comments";"";""
"23";"1";"1";"118158551572666_2922009247854235";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"صحة #واسط تعلن تسجيل اصابة جديدة بكورونا"
"461";"23";"2";"2922009247854235_2922407861147707";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"ربي يبعد هاذا مرض عن جميع العراقين يارب ادعو شفاء لجميع مرضه"
"462";"23";"2";"2922009247854235_2922344594487367";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"نسال الله العفو والعافية…"
"463";"23";"2";"2922009247854235_2922597357795424";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"الله يشيفه"
"464";"23";"2";"2922009247854235_2922419241146569";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"الشفاء العاجل للجميع ان شاء الله "
"465";"23";"2";"2922009247854235_2922682541120239";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"البارحة كالو راح نرفع منع التجوال الله يلطف بينا"
"466";"23";"2";"2922009247854235_2922821644439662";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"استر يارب"
"467";"23";"2";"2922009247854235_2923154087739751";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"شنو الصوره جدا تعبر عن الحظر"
"468";"23";"2";"2922009247854235_2922354067819753";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"اي مو همه كامو يدكون ويركصون ماصدكم صلو صخمو صخام صخمكم"
"469";"23";"2";"2922009247854235_2923492681039225";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"والله لو لا الحكومات السابقة وطنية وتفكر بالشعب واشتروا احسن اللقاحات واغلاها ولقحوا الشعب كلة بدون استثناء ايام الستينات والسبعينات والثمانينات كان صارت هسة كارثة بالعراق اكثر من ايران وايطاليا والصين"
"470";"23";"2";"2922009247854235_2922486324473194";"data";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";"لا وليقهرك كل شويه كايلين اشافم هالكد عدد وهالكد عدد عمي كافي جذب ومزايدات   ماكو اضبط من الصحه العالميه كالم العراق في خطر وكورونا لشهر السادس يقل الانتشار  فكافي عاد   بس كولو  يريدون يفتحون الحظى دريدون اصير الجثث بالشوارع   بس مايلامون بينه لان احنه شعب غريب عجيب    يا اخوان التزمو بالحظر والابتعاد عن التجمعات والاختلاط حفاظآ ع  المصلحة العامة      اتحملو هالشهر هي بقت  ٢٠ يووووووم"
"471";"23";"2";"118158551572666_2922009247854235";"offcut";"fetched (200)";"2020-04-21 23:08:52.121142";"Facebook:/<post-id>/comments";"";""
"24";"1";"1";"118158551572666_2922008291187664";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"لا تبيعوا وزارة الصحة.!"
"472";"24";"2";"2922008291187664_2922221511166342";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"صحيح بارك الله بوزير الصحة د .علاوي"
"473";"24";"2";"2922008291187664_2922292794492547";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"نعم.وزير محترم ونزيه"
"474";"24";"2";"2922008291187664_2922488701139623";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"كلامك رائع جدا ابقوا على .وزير الصحة لصالح العام"
"475";"24";"2";"2922008291187664_2923828694338957";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"دكتور اختصاص ومحترم"
"476";"24";"2";"2922008291187664_2922459747809185";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"صحح"
"477";"24";"2";"2922008291187664_2922819381106555";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"الشريف في وسط ٠٠٠٠ غير مرغوب به ٠"
"478";"24";"2";"2922008291187664_2922630887792071";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"على اساس جعفر علاوي نبي من الانبياء الله ينطي هاي الناس الشرفاء من الاطباء والممرضين وزير الصحه انجازه الوحيد هو حظر التجوال"
"479";"24";"2";"2922008291187664_2922241197831040";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"صحيح الوزير ما قصر بس احتمال يغيروا لا نزيه ويخاف عالناس"
"480";"24";"2";"2922008291187664_2924971320891361";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"انسان شريف"
"481";"24";"2";"2922008291187664_2922477747807385";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"صحيح"
"482";"24";"2";"2922008291187664_2922800207775139";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"وزير ناجح وزير الصحه "
"483";"24";"2";"2922008291187664_2922566317798528";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"نريد يبقى. وزير الصحة بالوقت الحالي،،،،،،"
"484";"24";"2";"2922008291187664_2922234394498387";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"يعني هو المايخاف من الله يخاف من المرض."
"485";"24";"2";"2922008291187664_2922248804496946";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"فعلا والله"
"486";"24";"2";"2922008291187664_2922350914486735";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"احسن و زير الله يبارك بيه  اتمنى كل الوزاء يعملون بمهنيه مثله"
"487";"24";"2";"2922008291187664_2923448214377005";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"وزير محترم وانسان رائع ،والوزاره منهكه بحاجه الى شخصيه قديره"
"488";"24";"2";"2922008291187664_2922452007809959";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"بعد ابعاد النائب جواد الموسوي نقيب الاطباء منها الحوت الاكبر للفساد"
"489";"24";"2";"2922008291187664_2922232351165258";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"حًتى بلصحة يتاجرون "
"490";"24";"2";"2922008291187664_2922717187783441";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"جعفر جدير بالثقه"
"491";"24";"2";"2922008291187664_2922622844459542";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"كلام سليم جدا"
"492";"24";"2";"2922008291187664_2923114164410410";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"هههههههههه شلون عفطيه"
"493";"24";"2";"2922008291187664_2922960681092425";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"على أساس هسه قمة في الخدمه😏"
"494";"24";"2";"2922008291187664_2922800024441824";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";"اذا استلمهة جواد الموسوي اقرأ على العراق السلام."
"495";"24";"2";"2922008291187664_2922867191101774";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";""
"496";"24";"2";"2922008291187664_2922679301120563";"data";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";""
"497";"24";"2";"118158551572666_2922008291187664";"offcut";"fetched (200)";"2020-04-21 23:08:52.485188";"Facebook:/<post-id>/comments";"";""
"25";"1";"1";"118158551572666_2922007504521076";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"مزاد بيع الوزارات.!"
"498";"25";"2";"2922007504521076_2922151911173302";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"اللهم احفظ العراق   وخيرات العراق  اللهم نحنو عبادك الاضعفاء..فاالارض"
"499";"25";"2";"2922007504521076_2922827901105703";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"محتاج حقيب وزاري شكد السعر رحمة اللة والديكم"
"500";"25";"2";"2922007504521076_2924936700894823";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"شكد سعر وزارة الداخليه لو الدفاع لو الخارجيه هههههههههه"
"501";"25";"2";"2922007504521076_2922147817840378";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";""
"502";"25";"2";"2922007504521076_2922664074455419";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"شلة نصابه "
"503";"25";"2";"2922007504521076_2922371601151333";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"هل العراق كله انباع "
"504";"25";"2";"2922007504521076_2922570887798071";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"إذا وزاره النفط بيه مجال حته اخبارك بس شرط  نفط إقليم كردستان َوياهه"
"505";"25";"2";"2922007504521076_2923884874333339";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"إلك الله يا عراق"
"506";"25";"2";"2922007504521076_2922147301173763";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";""
"507";"25";"2";"2922007504521076_2922140074507819";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"يعني علني"
"508";"25";"2";"2922007504521076_2922228157832344";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"اكلك بيش وزارة الماليه 🤔 ديربالك عليه اخوك متضرر"
"509";"25";"2";"2922007504521076_2922809244440902";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"بيش وزارة النفط"
"510";"25";"2";"2922007504521076_2922153691173124";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";""
"511";"25";"2";"2922007504521076_2922430097812150";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"Iqbal Omran"
"512";"25";"2";"2922007504521076_2923480124373814";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"هههههه شر البليتي ما يضحك "
"513";"25";"2";"2922007504521076_2923003737754786";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";""
"514";"25";"2";"2922007504521076_2922468071141686";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"هذا المزاد موجود دائما من درجة مدير عام والى منصب رئيس الجمهوريه صارله ١٧ سنه مفتوح"
"515";"25";"2";"2922007504521076_2924876734234153";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"ايه وحده زايد خير بس كون سعر مناسب لان مااكدر اسرق بلدي حتى اوفي"
"516";"25";"2";"2922007504521076_2922391377816022";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"عندي وزارة ركن  السعر  تعال خاص"
"517";"25";"2";"2922007504521076_2922864554435371";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"ما يبعون بالاقساط حقيبه وزاريه"
"518";"25";"2";"2922007504521076_2922372651151228";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"زين مو المجرب لايجرب هو هاي كاكوووو"
"519";"25";"2";"2922007504521076_2922525784469248";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"التربيه بيش قفله؟؟؟ اريدها على اسكاطها"
"520";"25";"2";"2922007504521076_2922264984495328";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"صوج  الشعب   "
"521";"25";"2";"2922007504521076_2923050444416782";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"وانت ماحصلت شي 👡👠👡👠👡👡👠👡"
"522";"25";"2";"2922007504521076_2924609444260882";"data";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";"عزت الشابندر يخرف او مكبسل،، العراق كله تم عرضه بمزاد علني منذ ٢٠٠٣ إلى اليوم والبيع بالقطعة وبالتقسيط!!!"
"523";"25";"2";"118158551572666_2922007504521076";"offcut";"fetched (200)";"2020-04-21 23:08:52.919546";"Facebook:/<post-id>/comments";"";""
"26";"1";"1";"118158551572666_2922015417853618";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"#غوغل تحذر.. 18 مليون بريد ”جيميل“ احتيالي عن #كورونا يومياً"
"524";"26";"2";"";"empty";"fetched (200)";"2020-04-21 23:08:53.368249";"Facebook:/<post-id>/comments";"";""
"525";"26";"2";"118158551572666_2922015417853618";"offcut";"fetched (200)";"2020-04-21 23:08:53.368249";"Facebook:/<post-id>/comments";"";""
"27";"1";"1";"118158551572666_2922014734520353";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"لماذا يرقص متطوعون في شوارع العاصمة الإسبانية #مدريد؟ #أخبار_الآن #Covid_19 #كوفيد_19 #كورونا #فيروس_كورونا إعداد: #قاسم_صالح للتفاصيل: 👇 https://bit.ly/3bkul63"
"526";"27";"2";"";"empty";"fetched (200)";"2020-04-21 23:08:53.581428";"Facebook:/<post-id>/comments";"";""
"527";"27";"2";"118158551572666_2922014734520353";"offcut";"fetched (200)";"2020-04-21 23:08:53.581428";"Facebook:/<post-id>/comments";"";""
"28";"1";"1";"118158551572666_2922013501187143";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"كان لوني أزرق وبالكاد أتنفس.. ناجية من #كورونا تروي قصة هزيمتها للفيروس #أخبار_الآن #covid_19 https://bit.ly/3bnWCIZ  إعداد: #نورا_الشيخ  Alsheikh Nawara"
"528";"28";"2";"";"empty";"fetched (200)";"2020-04-21 23:08:53.875423";"Facebook:/<post-id>/comments";"";""
"529";"28";"2";"118158551572666_2922013501187143";"offcut";"fetched (200)";"2020-04-21 23:08:53.875423";"Facebook:/<post-id>/comments";"";""
"29";"1";"1";"118158551572666_2922013201187173";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"شاهد واستمع .. ألحان شجية من فوق مستشفى في #إيطاليا تكريماً للكوادر الطبية🎶 #اخبار_الآن #Covid_19 #كوفيد_19 #كورونا #فيروس_كورونا إعداد: #قاسم_صالح للتفاصيل: 👇 https://bit.ly/3crM5fN"
"530";"29";"2";"";"empty";"fetched (200)";"2020-04-21 23:08:54.300628";"Facebook:/<post-id>/comments";"";""
"531";"29";"2";"118158551572666_2922013201187173";"offcut";"fetched (200)";"2020-04-21 23:08:54.300628";"Facebook:/<post-id>/comments";"";""
"30";"1";"1";"118158551572666_2922012744520552";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"#إيطاليا: إطلاق تطبيق ”Immuni“ لتتبع تفشي فيروس #كورونا"
"532";"30";"2";"";"empty";"fetched (200)";"2020-04-21 23:08:54.966768";"Facebook:/<post-id>/comments";"";""
"533";"30";"2";"118158551572666_2922012744520552";"offcut";"fetched (200)";"2020-04-21 23:08:54.966768";"Facebook:/<post-id>/comments";"";""
"31";"1";"1";"118158551572666_2922004514521375";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"جثمان النقيب عقيل المياحي الذي استشهاد واصيب اثنين اخرين من شرطة البصرة خلال مداهمتهم عصابة مخدرات في منطقة ياسين خريبط. وقالت المصادر  إن العصابة القت اثناء مداهمتها قنبلة يدوية ( رمانة ) على القوة الامنية"
"534";"31";"2";"2922004514521375_2922026644519162";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمو ويجاوز عنو واسكنه الله فسيح جناته ويلهم أهله الصبر والسلوان وإنا لله وإنا إليه راجعون"
"535";"31";"2";"2922004514521375_2922808417774318";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمة ويسكنه فسيح جناته ويلهم أهله الصبر والسلوان 😭"
"536";"31";"2";"2922004514521375_2922460391142454";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"أسأل الله العلي العظيم رب العرش العظيم أن يرحمه ويسكنه فسيح جناته اللهم نور قبره وجعل مثواه الجنة انا لله وانا اليه راجعون"
"537";"31";"2";"2922004514521375_2922333267821833";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"شهداء باذن الله ... الدفاع عن حياة الناس بالواجب لدرء مخاطر السموم (المخدرات)"
"538";"31";"2";"2922004514521375_2922176474504179";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"539";"31";"2";"2922004514521375_2922149671173526";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه ويصبر اهله على هذا المصاب"
"540";"31";"2";"2922004514521375_2923463847708775";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"541";"31";"2";"2922004514521375_2922009814520845";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"انا لله وانا اليه راجعون  الله يرحمه شهيد "
"542";"31";"2";"2922004514521375_2922311647823995";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"543";"31";"2";"2922004514521375_2923871741001319";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"544";"31";"2";"2922004514521375_2924332970955196";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه بس قبل قليل شفنا تصوير مقطع كاميرا مو قنبله اطلاق نار رصاص"
"545";"31";"2";"2922004514521375_2922007811187712";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعة"
"546";"31";"2";"2922004514521375_2922704874451339";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه والشفاءالعاجل بحق محمدوال بيت محمد"
"547";"31";"2";"2922004514521375_2922226401165853";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"548";"31";"2";"2922004514521375_2922013071187186";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعة"
"549";"31";"2";"2922004514521375_2922074794514347";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه ويرحم جميع شهداء العراق"
"550";"31";"2";"2922004514521375_2922361227819037";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"551";"31";"2";"2922004514521375_2922547107800449";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه ويسكنه جنان الخلد"
"552";"31";"2";"2922004514521375_2922508177804342";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمهم برحمته الواسعة"
"553";"31";"2";"2922004514521375_2922632491125244";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه ويغفر له ويسكنه فسيح جناته يارب العالمين"
"554";"31";"2";"2922004514521375_2922881387767021";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"اللة يرحمة برحمتة الواسعة"
"555";"31";"2";"2922004514521375_2922673624454464";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمهم شهداء الواجب المقدس"
"556";"31";"2";"2922004514521375_2924796024242224";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه ويلهم ذويهم الصبر والسلوان"
"557";"31";"2";"2922004514521375_2923108841077609";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"الله يرحمه برحمته الواسعه"
"558";"31";"2";"2922004514521375_2922529317802228";"data";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";"انا لله وانا اليه راجعون  االله يرحمه  ويغفر له إن شاء الله  ويجعل مثواه"
"559";"31";"2";"118158551572666_2922004514521375";"offcut";"fetched (200)";"2020-04-21 23:08:55.158600";"Facebook:/<post-id>/comments";"";""
"32";"1";"1";"118158551572666_2921535081234985";"data";"fetched (200)";"2020-04-21 23:07:30.925748";"Facebook:/<page-id>/posts";"";"النائب عن تيار الحكمة حسن فدعم: التظاهرات سبب تأخر اعمار محافظات الوسط والجنوب"
"560";"32";"2";"2921535081234985_2921845381203955";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"561";"32";"2";"2921535081234985_2922544614467365";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"562";"32";"2";"2921535081234985_2921871121201381";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"المظاهرات عليمن طلعت غير علئ نقص الخدمات وشوكت طلعت المظاهرات العام شهر عشرة باقي السنين وين كنتو مسافرين"
"563";"32";"2";"2921535081234985_2922446247810535";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"هذا السبب"
"564";"32";"2";"2921535081234985_2922916131096880";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"اي صح ...توقف عدد من المشاريع اهمها  ١...اكبر مترو يربط المحافظات الجنوبية ببغداد  ٢..توقف بناء اكبر مستشفى في البصرة سعة ٨٠٠ سرير  ٣ ..توقف مشروع اكبر برج في محافظة كربلاء  ٤ .توقف مشروع تعبيد وتبليط الطريق السريع بين البصرة وبغداد وفق اخرالمواصفات العالمية  ٥..توقف بناء اكبر مركز صحي بالعراق في النجف الاشرف ..وهناك مشاريع اخرى لا استطيع ذكرها هنا ..تحياتي سيادة النائب"
"565";"32";"2";"2921535081234985_2922149521173541";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"566";"32";"2";"2921535081234985_2925159280872565";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"بعد معروف من تيار عريض وواسع ... راجعه ان شاء الله التظاهرات اصبر شويه"
"567";"32";"2";"2921535081234985_2922255464496280";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"سبعة عشرة سنه حولتوا اموال العراق إلى الأرجنتين  شباب شرفاء خلال ثلاثة أشهر  وحدت العراق تتهمهم بتاخير عجلة التطور في الجنوب  نسأل الله يسهل عليكم بالكورونا بشتى الطرق ان شاء الله"
"568";"32";"2";"2921535081234985_2922044214517405";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"في السنين الماضيه لماذا لم يتم انجاز اي مشروع لخدمة الناس في المحافظات الجنوبيه والان تتحجج ن باي عذر لكي تحملون المسؤليه على الآخرين لكي تغطو فشلكم وفسادكم"
"569";"32";"2";"2921535081234985_2922680094453817";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"وال١٦ سنة اللي قبل التظاهرات ؟؟؟؟"
"570";"32";"2";"2921535081234985_2921852617869898";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"لعد،هي،المظاهرات،عليمن،صارت،،لو،انت،جنت نايم،مثل،أهل الكهف،وكعدت،وشفت،المظاهرات،رغم،انت،موجود،من،٢٠٠٣،الى،حد،الان،وتلغف،بهل،الفلوس"
"571";"32";"2";"2921535081234985_2922421454479681";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";""
"572";"32";"2";"2921535081234985_2922191357836024";"data";"fetched (200)";"2020-04-21 23:08:55.632978";"Facebook:/<post-id>/comments";"";"واسع وعريض كل من كان بالحكمه "
